Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1147,4.038826145111929,16.900393542208867,4.051155044595704,80.48350316054152,73.09585819361523,1
874,2.3017839716846478,9.4069033278322,0.5,82.11981135884903,77.69858824641582,0
1482,2.093096505858246,18.944496490167253,4.688056759288627,82.30642138767618,80.7595487536329,1
2958,2.2793677646968162,13.640439994632818,3.0319906076118035,65.7804260586736,80.05100735712435,0
2447,3.078408922506077,15.136613804320866,1.6869878782796275,73.85171365635784,82.23446788823941,0
1375,1.5152984284829278,8.58411286035096,3.233989227418566,65.32384707596121,81.94287180998766,1
2206,2.962964086280882,12.867864874434163,3.7974214212897035,71.1735996902833,77.96446515622918,1
589,3.4294482453836697,15.448311255541299,2.614346891303689,63.01250564435171,80.60059441537561,1
962,4.107323896243615,21.780390734033542,0.7350796158551571,77.25133317319744,76.00003452652481,0
2299,3.1759566572212443,11.027197362957228,2.206152963652894,76.09654817790087,78.64885840486356,0
1667,1.6603715018062086,12.246542142348435,3.539395053042138,72.83699446721617,74.72191264025147,0
1928,3.1488902276522235,19.721448210911408,2.996664734227375,71.04425944724849,85.3271221613813,1
1046,1.93974172605388,10.703298581503446,2.343492969164627,76.57015812176834,78.63252849734634,0
2468,1.8820548436330495,20.711925719870628,3.8083158308914355,69.94288964314453,85.31971723114032,1
2614,1.637296396460021,14.95456712636872,3.2393058408322966,69.60268942616337,81.55748034344222,1
1697,1.088746320105976,16.515614807959217,3.3163391559383437,68.98791899032645,75.57168869171885,1
2835,2.4328368320646048,16.837611512546854,2.0893653080191985,73.98079534630675,81.2555329950076,1
1000,4.1288887430469075,11.91889723296696,1.9926163182539014,72.08846215233619,84.04859132543922,0
2763,5.256484015427542,16.949434097361976,0.8000402793169787,73.07880990768165,79.61209604198743,0
2461,2.4264148416599056,11.1381510784285,2.2406082440627437,77.60904370009366,80.3701467617062,1
641,4.086105526769655,12.489484979505601,3.435392053798128,79.8164830242975,77.24271345822461,0
2441,2.605417681763405,17.793454830166375,2.295906702984413,82.25240392447942,80.12051613238674,1
1763,1.3492642805514388,16.466969778209513,2.945538846529005,75.30068488984146,81.18949094401071,1
2539,3.700942261446077,14.625175245804762,3.6111993566532803,76.73794551281385,77.10592092940745,1
1790,3.2348140867955664,8.706341753684946,2.8728329917986324,75.94423178565457,74.60352031660173,0
1878,4.818019607961116,9.95420855325185,2.970514761760802,66.62907150593048,86.43985249791598,1
2956,1.465321518017244,16.383545219524922,1.1421775379624457,73.15151472014456,83.0206025299237,0
1175,5.796032708335277,18.66070281742558,2.177435215898023,73.17450888629668,77.26170947314309,1
434,4.591717323188156,9.451772477396215,4.226626506496595,72.44593587115195,81.09828628579028,1
2653,2.982076426438146,10.800873762739162,2.6037971810960934,74.7953033569058,72.60710666163506,1
2355,2.701362208201482,15.670925870888597,4.396738181996575,73.90259723392836,70.11464513044822,1
1985,2.284190131131383,15.563939313145466,1.7768843693610528,70.06836618037471,85.420665437389,1
1421,3.1097326391877926,6.880213956194794,2.7339474521345397,74.24487023076473,81.1477557013077,1
1529,2.8160638445910213,15.807815067199945,2.117321562448132,71.80474801457484,79.76148765257692,1
1900,3.513795413580611,12.008160948848907,3.091984685124553,61.90378636541554,81.16328602406476,0
1102,2.705633338981694,23.20523314864479,3.395008668060121,68.01465539844769,95.0,1
2849,4.414963691496663,16.24599271367828,3.1024660957009003,75.4445716290654,84.34547643122661,1
1979,3.125046031166447,17.107367249379514,3.541852143748029,80.45945657077054,74.77279866812597,0
561,2.7431829720742678,17.236796510953056,2.4868270114776734,62.863983711608675,71.59811804039838,0
601,4.02428658177939,8.930363096737178,2.3094716323363222,70.64804183123171,85.27267881679708,0
2381,1.3774763698022479,24.719384465543015,0.7418069927240283,77.1572691699738,84.28047927115003,0
1395,3.3409883522771335,6.885443762744133,3.138450935164565,79.39097731876583,82.8753038377522,1
2717,3.0255713364094334,18.978515708498712,2.6721840922401574,72.89943219211992,75.93560484550304,1
1215,1.5891494695942172,18.093319687403245,2.4320852624374667,71.58608820789465,81.81642694941988,1
855,1.2914967204314924,12.6149881004352,2.3091825945456548,81.09855374945097,76.38327415628267,1
1675,4.010345002941578,18.332251583566947,2.46312043865621,78.98046352999285,83.3139094301048,1
1416,3.9627906903506935,13.41213400588131,2.2637638685020827,79.29309199038008,84.9132845363617,0
2743,3.172558429634359,11.62269277572111,1.9719661614366952,72.65967998754627,77.28263620585233,1
737,4.716657776454724,17.347795846764637,2.7395888807241686,80.56847118841839,85.65905080607712,1
1278,3.440968181861269,9.96719504456049,2.984159118932953,65.27465633568144,80.57426199781355,1
1476,4.249805319411215,13.878724206212151,1.7294320856138192,80.65615045829507,82.45936606220992,0
1191,3.4203245871845205,12.029116256350212,2.0992644308126094,74.66733923279055,73.45183318154598,1
2664,2.7241904343980083,13.320102452135275,2.2953782487351315,75.64467095623907,81.1610725297745,0
1163,1.9424687485666576,17.16364299565092,2.504813307376785,70.27373670961262,76.62207806292666,1
2635,2.3965637450972372,12.028168138268969,2.371814530414233,65.92986825945924,82.37316727007087,0
779,2.7428777287527817,14.038380434638178,3.159721199656394,75.53852073895865,87.33581334825631,1
892,4.363153102106705,12.484273740492092,0.8476329842961907,77.75697274795698,81.44760104658177,1
1580,3.769919558529663,22.21998332787273,1.024962801659883,78.51346192409382,75.49572546783408,0
2462,3.3303190682426163,16.713061991069452,2.693569399253578,77.97389297912294,83.13233045888794,1
464,3.8700099075640746,16.100348164833598,1.8973141521722112,76.8408084752673,82.00894372893858,0
2968,3.5273837156924825,18.41709252311712,3.3842423057738107,70.3810678190352,90.29300873200154,1
1767,3.2619376111068266,12.029327116125568,3.6698009525885507,78.83738036260016,81.26983980450471,1
1552,1.5013405984930452,19.296286124999202,2.73374717642291,69.82188826262336,77.07262504387965,1
2427,4.139157572861677,16.73088872916371,1.4280250837258208,80.53532118032567,83.85320612823189,0
1895,2.5414881524735238,7.195545486229673,3.554593516227059,74.58009065596913,79.36160963847203,1
1562,4.088540277622545,7.859845834496176,2.6989026621503274,74.74645390067258,80.40125494855887,1
1922,4.18521029151089,12.13851473607967,1.0130640274728824,79.32963309152551,75.35761984812224,1
791,2.329960806444653,8.39496752067415,1.1014803519348157,80.0073431276707,79.38782593598293,0
2098,3.9497160805959375,13.808607696502085,4.016946789708645,78.85319339475069,80.15402348745218,1
818,2.6390125207441018,9.93131004292068,3.8511359132612295,70.89771075222166,79.3582566213156,1
2736,2.6449676723532756,14.511384734645405,0.5,78.81334775219275,77.0455631878459,0
778,3.257473234582658,22.05854687965728,1.1422091047421232,70.92605195014777,81.44114565172647,0
2196,3.2844725891695403,14.753115482219075,3.640855495621655,78.9395070086383,75.38263791579084,1
2678,3.0385515153508917,13.485177725490356,2.4815074116069518,67.87418401968867,74.20502699738003,1
2488,1.6657119844440433,16.94121323892672,3.201849285492093,74.53159969030817,83.5476808536322,1
2582,2.8785533605156606,11.517901035386982,2.438047253901903,70.89554430247165,83.08875089043642,1
600,5.278478728188406,19.217071546979998,3.1544924900712035,79.34967826224013,73.46197759659825,1
2263,0.5,17.47606476562056,2.505833546665434,80.57583387044507,70.85222476783768,0
1179,3.869740440228413,15.194327810242818,2.0623917432430336,75.99498256895966,74.95628977301716,1
902,4.057124933356309,15.771579158167931,3.5587438299148095,75.83054571968943,79.35850502763401,1
2854,1.641652280713848,25.208729552814262,2.702054616025646,78.52088561240568,85.77174787382754,1
2151,2.530561086590454,19.71156105133934,3.1523887162435664,80.60557439974559,79.2362771609374,1
1204,1.9992828420566553,25.997633155806668,2.6574479249607665,75.18655587331081,76.15319475635984,0
2546,4.853965377311879,17.66015096646226,2.013643106450187,72.5016233752601,80.7429311454153,1
2295,4.103025266777783,7.641542786646559,4.108389311357192,78.23633743220245,79.4299194237521,1
1970,4.151425374464733,13.689131485680797,2.8549682547576656,65.70636314453165,73.09496346273501,0
1360,3.1206472259947953,6.498975627259668,2.1449513556278483,79.54825769779413,73.12468557540645,1
1885,4.312091949749643,17.641515173334593,3.778329470318716,71.44906525279144,73.25901248942353,0
1428,2.9917634329379217,18.72702098672701,1.1791762261210428,73.79886066863776,92.39925767453968,0
902,4.359157627210558,10.570420020203604,4.736283650795986,79.58025661559155,84.29990720136807,1
797,2.8513035758877794,11.721818101765734,2.3208502423365713,72.92245241805155,77.03141970732318,1
1270,2.320758083286561,15.743754481176076,1.2319857926166236,78.23704439287401,85.54133411414466,1
792,4.810950266331943,9.009479683678911,4.405941348457565,80.69454377037208,77.15971856169267,0
606,2.979151239334864,8.634201153787336,2.0368323869272085,75.55016545023753,85.37590198486865,0
1438,2.1012000917575357,21.193160240205604,2.7432445698556274,76.55724077912356,80.40153228534727,0
2281,2.0903661025100275,15.573553090819841,3.2176907414394638,74.40282063028141,76.70574375101351,0
1884,2.0934213269809594,12.20945321147022,3.6841725276601456,75.5779899853186,83.39910172914485,0
1263,3.8444423510293686,6.539405557213904,2.7997745637215647,69.41797610024985,80.68759786361842,1
963,2.9011371229547844,19.26175678447236,1.8526845916699628,73.53130956720962,81.99133886089663,1
1420,5.297958975997083,11.577408938915154,2.7189925233339927,68.55897196508741,81.07753511592054,1
495,4.18617818232412,24.303422229352694,2.080684454668279,70.50616387736301,81.02507386435464,1
2323,3.2571381300939715,19.296550488467226,2.749011676364524,64.98525489663919,84.00276944043372,1
2157,4.403897541198283,10.959290727963655,4.128149545756858,76.31964076752443,92.91903424408834,0
2932,2.5044926635305162,11.422641514342642,3.2559251916437937,83.45801082688706,86.24395950274778,0
2678,1.1452141958406943,23.609255814721656,2.706646438098339,72.71947132429715,81.09822580141523,1
2078,2.01041694242526,14.578702765827476,3.2384908326063404,79.82566795286189,78.44696542550213,1
940,3.1472078293696026,12.433443858383152,3.3100806519091854,80.62846408008458,78.99632540999004,1
1459,2.77745852782886,15.13860844238285,1.4221258970312747,69.00431382825865,73.71935352694776,1
2972,3.8244153882574605,12.41043674973105,2.541722711215698,70.0810304115459,83.32271771276608,1
1583,2.8753862186565304,16.205242385540824,5.0,79.95399044176104,74.92538654170829,1
2122,3.748034725961725,14.620881892408685,3.7128209850318665,74.53829318504074,78.13772843975369,1
2219,4.5009716305642895,19.377539902557544,1.9965644408388001,68.54605566924704,83.35174351450999,0
1997,2.8723041493892283,13.057129483804367,1.8967921038823783,71.81570206535696,78.81337348101736,1
1195,3.5551452887111212,10.575918166551766,1.8634742768243977,77.09830122406032,77.53856004735374,1
1451,1.245213159424766,13.255076516882072,3.3663199502620573,71.03031662947583,74.01259656947178,0
2043,2.876106021259441,13.22458050887977,4.107640921116218,61.12731567282803,86.02663366152406,1
1763,1.7680418742539785,14.612330924030033,3.082167044480058,73.38993411396082,75.8338906727356,1
2381,3.145226777129347,18.172701440286122,2.657162349868818,73.79503403072403,77.07062086526025,1
1754,3.2359997566773306,17.899544837359603,2.0558446423672283,75.04613217072163,71.04135290083069,1
2063,3.2326763579137943,20.99829337929284,2.829373145583527,81.29441686644765,79.9006947609605,0
1929,2.5198774102037067,10.942551611332378,1.6798782799037904,75.26761398949523,78.3335255681922,1
2438,5.2984688617348334,16.943600615255544,0.5642344527887615,76.21468677212853,80.90928958484207,1
1896,1.7319784883569318,18.636599235103574,4.136825690112449,80.27768486824709,74.12684161521213,1
2637,1.6708541728384838,11.62889796844068,1.4941873296378907,75.0517200791788,83.67090396767568,0
1808,4.654978375736585,13.961844735088105,2.1751676263306807,85.68260372645051,70.80394723576941,1
1800,2.295720869410107,6.250110628906016,3.156357450629291,68.68145853010499,79.53911250008797,1
1706,2.05530931246357,19.534288475628674,3.934466869346054,70.32926143446078,80.57744141569792,0
1372,5.302911897723113,13.922508988400654,2.7571306524186214,78.06979204135406,80.28887003353043,0
2168,3.9857227168235636,19.032820883404998,1.3062890123391717,81.2715676646932,80.78877435580134,1
1682,2.405535451861778,16.030247589397565,2.198653550308449,73.99602501565688,83.94335842130434,1
1109,3.217507905693561,14.074173855125633,1.8215145949749205,69.94689414605297,86.62349352486525,1
1879,4.945871284827684,7.035986003237571,2.461788972528679,83.80494792612676,79.2219603584353,0
1834,3.6916206809508676,7.925236946417799,3.7319844712696355,71.03815552597845,75.16078682430194,1
1048,4.286148455106442,5.0,0.5,76.69527225566489,82.80358641146378,1
717,3.8048031787338052,12.18693258585672,2.088610169972509,81.57075905673892,78.59880307627904,0
1657,3.930253345953541,26.39124351590624,2.0159503636129816,72.7919738828949,86.3230985581109,0
1083,3.0397416959104273,8.560263052410003,1.2432386551043604,71.88936081371642,76.99016692813937,1
1063,3.011348478976219,5.0,3.085490743749616,72.23156128985168,75.70994555683609,1
2398,3.267050385348454,19.81334459792766,1.0850241281239519,79.50775628287383,80.71896875476338,1
2031,3.7344528074503005,26.818589346483506,1.2001057207036752,80.3007385260133,71.29791104381503,0
1895,2.7166846841673866,16.489605326299014,3.3510692140206135,75.16862695881063,77.66285643120858,0
1536,3.122053934503005,16.443661973599802,4.000571368962668,84.41541126534867,78.35079711695826,1
2253,2.6896543840440144,13.450589631781243,2.423903231388041,75.15983279635064,81.10236160386341,0
1920,3.1156848219945292,6.028713847449701,1.282603881010734,81.46166607084082,75.01863951864901,1
2889,1.749003669018153,7.746440411282618,1.79444590822175,72.8399919787453,75.60249763866024,1
963,5.605977466959518,13.41623335300741,3.508001947245045,86.66878266852783,85.784568453482,0
1691,2.267059881221124,12.457723299851281,2.6164382406633937,82.85065707789856,79.93269272707174,1
2036,2.6385392752405687,14.42413536115029,2.3989612231180772,74.36012682235743,84.3231859195148,1
1098,2.1807356064451975,19.146624119640794,2.8130497099131464,82.17270104358501,77.29106299308269,1
2560,3.61570874916454,12.090810840414896,2.4623400564745594,81.91990245586008,79.72774518789562,0
401,2.8039973687576687,19.248583782023054,4.045712297659217,82.76520538146325,81.07267213514606,0
1041,2.036192489902782,12.12355145048615,1.750856735306399,62.590068321398476,88.73777453811631,1
2667,3.656883366224343,20.191197964328786,1.6360408831647866,78.59675724645417,78.91190909914259,1
1989,3.791649147922791,15.431837835367118,1.116546481931344,77.71149384652871,79.1686555313981,0
1254,2.933123675522733,12.82084829539244,1.9600123642743097,77.35536640471726,85.49076513868368,0
2159,2.336374048617923,15.346470302744448,1.4080245253338455,76.09173216698949,78.10094280757457,0
2832,5.191066005559717,13.532305789212167,2.7180755086527237,76.23905639757263,81.42314595836376,1
2061,3.340067630525231,15.565671188399858,2.5209473655251435,81.41570152649041,85.05479603209515,1
1553,1.7259310150466762,18.790530992587357,1.4209244999320236,77.69736686846686,77.1207906415053,1
1476,4.414040461002768,14.56392200792175,3.0891393590279725,76.08453221866182,81.70231223241828,0
2107,2.1442252505874286,13.152155735731094,4.0168128671298735,80.69690507417809,88.72775355072507,1
2095,5.741878340269917,9.382418975445855,2.8578383486710237,77.09013089205935,84.60659024419077,0
2133,3.079657857527587,17.895890096458572,0.5,77.5678421367669,81.42466534842406,1
1839,4.013316036055354,16.741361132013626,4.487130970670105,84.33518554405615,78.87839344083683,1
2694,0.9199824391530989,9.090285745362396,3.2469234690710596,72.82759643725177,76.97840859362582,0
1235,1.715859115910037,19.177471389603806,4.456418253188451,67.42144830799378,75.05907038382097,1
602,4.333859619760715,9.009079836988322,3.590723586149834,75.36181755495399,87.54811979982838,0
522,3.3178150656291368,20.146108956169467,3.7905154188705588,76.07271672478483,86.57735522685,0
800,5.042396422714073,18.43931663593509,2.7052668936010846,78.60764514728595,76.71442761229711,1
1166,3.485175105229589,17.098327612990346,2.237703987810167,75.53657957330981,81.68843499039069,1
693,3.1452962397410396,13.115024204164818,2.8734811877321604,78.77559621986279,80.55663249253155,1
2727,4.713573990822205,17.878898913332264,1.7912149197534606,87.52308340135785,85.92207730662037,1
597,4.010136999225445,20.381859976205902,2.9338808509002323,79.00757159438504,81.91400599150676,1
2330,2.8037388007237105,17.961759605540866,0.5,79.88657650525734,79.88590619634826,0
2591,1.905895899501553,11.648749891368812,2.5429322452144127,74.35234296138783,77.2915719885216,0
1008,0.628384335234506,16.33703491177732,3.844676120102133,68.07371455246349,81.70433922562914,1
1547,2.5623343301972947,20.66017493147518,2.594308578928966,63.509442064351276,78.2590871451869,0
586,1.813664904778628,25.995490902783516,4.227482738030988,72.40659708932141,81.1034247256492,1
2911,5.597704643234383,13.973935127504019,2.2362546121513946,62.098141720174404,79.62014460270844,0
2194,2.3496290559299733,19.289415530657152,3.5026509129878276,77.56774512509637,78.13754060064926,1
1059,2.322290994374955,20.67240260042159,1.621729926326634,73.08591507787573,75.13629613184091,1
2355,1.4787551254113545,10.93797500505118,3.4619566195553784,68.43312566762378,82.57097626373651,0
2850,2.733682671477297,23.910391590307405,2.7325949082278163,75.65437059974313,80.21285170689517,0
1769,2.3354650703577873,9.67407657958277,2.280249504157271,71.30683903179099,88.93710427733214,1
2386,4.737729428744459,19.04492757516488,0.5,77.25388126825385,74.83827580811196,1
1934,3.1684761594149844,16.52659889773533,2.2456232241944503,78.53813164911251,83.12649096116496,0
546,2.9911359773436224,15.277877799990799,2.7134530192798105,71.49082918505779,79.5867676598668,1
2134,2.865327245917402,27.73416640724322,3.3287094352199174,73.81359409454836,90.49879199163279,0
2243,3.786174920189202,13.493723823365993,4.060949799099068,76.0744787691911,82.74485958530734,1
888,2.547671834365499,13.413272036356958,4.53503270136591,67.96478893228787,81.62344290817542,1
2359,3.6672060935318385,21.657394036988975,3.7462673431229843,76.07403761438508,79.59948782513091,0
2063,4.613969820727444,18.809018890433915,1.9379096746958058,67.84490675960302,76.48439472667191,1
2998,3.4600750102996467,21.41049460479277,2.195195910482261,77.82858489776434,81.55696396320465,1
2785,2.750268717174865,15.584346911705566,3.238915471043683,72.824181686859,73.0884869543162,0
1040,2.046540829028099,16.584713085060816,3.0196144598478014,67.81728632977882,73.31857955707514,1
2202,2.7248760136529255,24.50467806497287,4.128345959391361,72.10013200429587,85.06219218414748,0
2920,3.5630788739725707,10.820229602096518,4.9793894187099115,72.31162709403279,71.18937930477968,0
2369,1.4674726580826787,14.485614779541699,4.767180195098223,80.34260441693472,78.40213220854581,0
2598,3.8315427577092827,18.991270357127224,3.993938199798345,75.86652349642897,74.7543675437052,1
1838,3.2076126882280644,14.020695899560812,3.0279026489428973,70.21861271217433,77.98764653805168,0
2034,2.850810840241281,12.149270603584823,3.8493250629458444,83.24533143600243,80.92272651169674,1
662,2.3405865885489976,18.09242256393261,4.161441013728396,78.13245200755279,84.92277645482086,1
2187,2.5236222990306327,21.67902833245747,2.3526996027449814,73.3183881571017,86.08816794866361,1
2591,3.5973060414653077,14.295828185970715,1.9673390274912408,67.2308290715249,75.40523390420589,1
2793,2.871788473904889,14.157051895946255,1.7325789999283252,72.87703210259903,77.67019031686618,1
1023,2.49886003272143,11.761559871582845,1.6236152665546966,73.89743457671165,95.0,1
1416,3.4685634933715224,13.52011578297133,1.1180046774068093,76.84516165725128,78.74992657032318,1
1280,3.50818977749213,20.41803039915093,2.7499017091177276,78.03628254829827,75.58894602002047,0
2449,1.7508249386759522,15.405314353468285,1.5002471989118682,79.03291047705368,76.42099618629281,1
1727,3.5714806965769847,10.97504669534856,1.7164778158646177,66.94266284580726,78.77930041845335,0
2701,5.501698212860443,16.311811901618313,3.201255559176727,76.04252410581621,78.0363131860577,0
852,3.4696207893755044,20.255970054930202,2.6816090662535097,74.20192087375894,78.82814938402565,1
1583,1.3009927951563323,12.190571682262856,2.9296249406336745,88.38988638084939,79.89286723136718,0
2456,3.177375391839546,8.356973902022183,3.8651487618920815,75.32347219548186,79.85796068853418,0
2082,1.1691846258063152,25.95412579936376,3.364529908540795,71.88673400769315,75.22256751364404,1
2655,6.0,8.107353249783763,4.018886581452663,75.55184428358457,81.84665510578066,1
1554,5.235674686984474,13.204887180721071,2.579976494778071,74.95715855994617,80.60523474940342,1
803,2.3340615172046038,16.160642559293347,4.1117905913123955,65.05480346424493,82.48290835274963,1
2599,0.7543328010061638,13.637861493778544,2.85973676435746,77.04152231708919,71.42772973137421,0
2501,2.1216288129072156,14.625445776724906,2.668706261095203,73.44720954660708,80.78422121845739,0
2096,2.8190092610602764,17.88419083937297,3.9615262062765035,74.8665439241974,70.07201842048991,1
1027,1.2381362579602615,5.0,1.627846320806705,70.63215733054722,79.12214552761709,0
986,2.930977485003772,8.665527642380743,4.523600567542475,69.53042884893883,83.28968146376538,1
2048,2.8124213357297485,15.221296930351645,2.217899979962714,79.39441167037822,85.22889575801183,0
1843,3.1251546970628885,12.97891494013195,1.2818920284506783,80.54228328221411,81.67230032048502,1
1845,3.22964517693798,15.647056291377988,3.153501952055862,77.09049302718617,83.37695367646495,1
503,2.0343824001228485,16.138266413156522,2.1226784898817392,65.94601199720182,78.5049751895877,1
653,2.146585960250346,5.0,4.5258070919112505,77.41531679630661,77.45416115037519,1
2957,3.04559216447005,21.36820166075823,2.0670991812148527,66.02031724331657,93.46379081261864,1
1896,2.369007870126053,12.508660584498251,2.814448917351962,71.69412182585867,84.13580155932605,0
498,3.907494768417256,10.672434076119966,1.074406684521897,79.3277922437862,74.13508074267304,0
2600,3.0358945497676997,16.041776479796397,3.3129142448974713,78.28799240852246,71.32668039233505,0
2284,4.865003233997474,15.535801138911216,1.7226099241410955,77.28483682266734,77.67465275468213,1
2319,3.8204824382712257,20.983454088273188,3.193324690332601,81.56451326959892,85.95934253154333,1
1277,4.103713869390598,16.359365813850083,2.0716547602941384,77.80007573703963,80.24369577014384,1
737,3.132566067964786,20.7905542401215,0.5,64.9049038747956,68.87990088819357,0
1356,3.1573615012902962,10.309113122861472,2.6311900903438836,73.1523457687182,79.11353288405046,1
2104,4.731320579909177,15.709305276037496,2.5864285170784354,74.7919577113447,79.98799224875724,1
560,2.6217071164629706,9.426261463375553,3.3810715736226133,74.20629136615314,67.9216631026726,0
2003,3.5467793541652397,15.488379277801398,4.0560005718392045,71.91432412448805,80.12083076025095,0
797,2.733762467838542,14.428560221990573,4.4124094099167985,69.84921933268203,74.93315996204338,0
1700,2.731363941612697,14.213512873995485,3.364154213470886,87.0037248472966,70.82226794605842,1
1215,1.83110373425828,14.257362238191837,2.7786191920659182,73.05627587397109,88.022537900827,1
1927,2.2574856491430593,18.681947350922986,1.0726664104845347,86.75801026687226,74.71198899607536,0
2319,2.0717305485835498,6.963201714987102,2.702020936990007,69.29354797621973,76.6635763227186,1
1815,3.5943688089231696,10.501060686079137,2.7149401699389326,78.28530034379504,76.5970855696666,0
1558,4.040205928223663,14.797140866274123,2.301359740343972,76.14820708194935,80.01119375462152,1
1618,2.9052466264215977,9.10668455264375,3.1329676506008086,70.3902523646747,88.83155303527937,1
800,3.2296279301636535,15.23057053100522,3.6219057109821344,72.66221445089658,74.01906564882034,1
1039,2.8475286448949038,14.745737393794625,1.6815960694713161,74.92434965319515,78.46598242775703,0
859,2.189224080107015,7.981216774737084,1.6660156458005329,70.77941691416937,80.60430939513199,1
1354,3.8622630247968788,7.734174268728612,2.360707988223371,73.71929702982287,75.65604126420247,1
869,3.6525346937594794,5.0,1.884770809292077,63.175487873046926,78.38556797710697,0
1445,1.1074540146960363,8.896649751590434,0.8587467976401371,78.5575799513437,82.97249903374778,0
2093,2.7168909987647463,15.071616291053,1.5034072636770484,81.13575837061396,76.22147506646753,1
2485,2.1179726587925716,15.780939114704388,1.2676788529625593,77.2718185374933,78.3067874563491,1
2677,2.609061430334775,16.009497798142252,3.708450508018153,86.3212906396889,77.84323036540357,1
962,2.3295684329537405,11.110405936663096,4.2028270060092785,78.41048113799947,79.48096659432831,1
2885,2.9535796292586003,14.908482579892553,1.4045665427054133,80.7140481938878,81.2157585731162,1
2199,2.670085264866526,16.986223046207265,3.0460735131371113,81.19181416255056,82.93280384053439,0
2474,2.648859306179161,8.659822252494234,3.373516424469751,61.244933217071825,89.68777150981168,0
625,4.107388428338713,15.6166453719527,1.0077312133401362,77.11836599374782,66.70761784072894,1
1197,3.5571786606692486,18.282406059175457,2.6609789471789993,68.0853252484161,79.16304330397278,1
2731,2.2961053496995665,12.546139350885596,5.0,69.09548274214598,73.17781963878903,1
1359,2.444453267186579,20.311171651748015,3.1771468663576306,69.96513364099043,78.07314999674549,1
1904,3.4917930553996124,12.66282828087515,2.2546994586674693,73.43642099991312,84.4043366534704,1
852,3.4904195717027666,10.699695724384625,1.939813474781791,78.25229980368849,85.9889626107119,1
1215,2.3962197609379308,17.784205892764604,0.5,77.16994912503353,86.22357288409204,1
1058,2.7660093330978355,25.166468847332283,2.970473656116732,74.93709308591201,86.17646257425211,1
946,4.846806040086968,15.426768094439046,4.4478167872543155,78.61341720602981,79.13032464189786,0
1615,2.413451911478657,18.1745390205686,1.6864562456020793,78.91743160796051,86.99265137353582,1
416,4.910804588458785,12.45641389451078,0.5644153204829387,77.21312094616673,87.98424897302921,0
1643,4.103666942525805,8.791918901019862,1.8357758186467756,66.37747606962607,80.69400227270755,1
2605,4.725416275055466,15.831328229503667,3.3815997459782086,71.30333605321638,85.88618300783781,1
2924,2.370928027930571,16.621999858939557,2.0714999951779145,75.13163916971324,80.20618509258288,1
1469,2.831444125937239,13.21044454809419,1.6795319070869117,78.66726441570542,87.0511625777544,1
2965,2.550836191224437,18.15528259010753,2.519154915057859,68.35710171138007,79.19168381318221,0
2546,4.126753191926203,11.7295999509284,2.729700747167855,74.9432740511236,76.95239759153408,0
2168,2.4323162273279104,10.489568670741289,1.1116098592283055,67.17187771805274,74.40004284864192,1
1460,3.731215493342874,20.303214652430825,2.2827163030631765,80.12958992859639,79.13185483381174,1
